,id,name,brand,base_name,screen_size,pixels_x,pixels_y,screen_surface,touchscreen,cpu,cpu_details,detachable_keyboard,discrete_gpu,gpu,os,os_details,ram,ssd,storage,weight,min_price,max_price,cpu_brand,cpu_type_name,gpu_brand,gpu_type,os_details_2,cpu_details_2,cpu_GHZ,cpu_benchmark,gpu_benchmark,cpu_core,threading,pc_name
434,28480,"APPLE MACBOOK AIR MJVM2LL/A 11.6 INCH LAPTOP (INTEL CORE I5 DUAL-CORE 1.6GHZ UP TO 2.7GHZ, 4GB RAM, 128GB SSD, WI-FI, BLUETOOTH 4.0, INTEGRATED INTEL HD GRAPHICS 6000, MAC OS) (RENEWED)",APPLE,APPLE MACBOOK AIR MJVM2LL/A,11.6,1366,768,GLOSSY,0,INTEL CORE I5,INTEL CORE I5-5250U 1.6 GHZ (5TH GEN BROADWELL DUAL-CORE WITH HYPER-THREADING),NAN,0,INTEL HD 6000,MACOS,OS X YOSEMITE,4,128,128,2.38,418.0,418.0,INTEL,CORE I5,INTEL,HD 6000,YOSEMITE,5250U,1.6,2142.0,829.0,DUAL-CORE,1.0,APPLE MACBOOK AIR
435,19617,"LENOVO 320S BUSINESS LAPTOP PC 14"" LED-BACKLIT DISPLAY INTEL I5-7200U PROCESSOR 8GB DDR4 RAM 256GB SSD DOLBY AUDIO HDMI 802.11AC WEBCAM BLUETOOTH 3.7 LBS WINDOWS 10-SILVER",LENOVO,LENOVO IDEAPAD 320S,14.0,1366,768,MATTE,0,INTEL CORE I5,INTEL CORE I5-7200U 2.5 GHZ (7TH GEN KABY LAKE DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD 620,WINDOWS,WINDOWS 10 HOME,8,256,256,3.74,499.0,648.0,INTEL,CORE I5,INTEL,HD 620,10 HOME,7200U,2.5,3522.0,888.0,DUAL-CORE,1.0,LENOVO IDEAPAD
436,29848,"ASUS ROG STRIX G G731GU - 17.3"" FHD - I7-9750H - NVIDIA GTX 1660 TI - 16GB - 512GB SSD",ASUS,ASUS ROG STRIX G G731GU,17.3,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-9750H 2.6 GHZ (9TH GEN COFFEE LAKE HEXA-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE GTX 1660 TI,WINDOWS,WINDOWS 10 HOME,16,512,512,6.28,1085.99,1196.99,INTEL,CORE I7,NVIDIA,GEFORCE GTX 1660 TI,10 HOME,9750H,2.6,11636.0,12791.0,HEXA-CORE,1.0,ASUS ROG STRIX G
437,22132,"ACER ASPIRE 5, 15.6"" FULL HD, 8TH GEN INTEL CORE I5-8250U, GEFORCE MX150, 8GB DDR4 MEMORY, 256GB SSD, A515-51G-515J",ACER,ACER ASPIRE A515-51G,15.6,1920,1080,MATTE,0,INTEL CORE I5,INTEL CORE I5-8250U 1.6 GHZ (8TH GEN QUAD-CORE KABY LAKE R WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE MX150,WINDOWS,WINDOWS 10 HOME,8,256,256,4.85,583.99,605.99,INTEL,CORE I5,NVIDIA,GEFORCE MX150,10 HOME,8250U,1.6,6372.0,2387.0,QUAD-CORE,1.0,ACER ASPIRE
438,26102,DELL INSPIRON 15.6Â€ TOUCH SCREEN INTEL CORE I3 128GB SOLID STATE DRIVE LAPTOP,DELL,DELL INSPIRON 3567,15.6,1366,768,GLOSSY,1,INTEL CORE I3,INTEL CORE I3-7130U 2.7 GHZ (7TH GEN KABY LAKE DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD 620,WINDOWS,WINDOWS 10 HOME,8,128,128,5.07,313.0,358.0,INTEL,CORE I3,INTEL,HD 620,10 HOME,7130U,2.7,3190.0,888.0,DUAL-CORE,1.0,DELL INSPIRON
439,26958,"APPLE MACBOOK AIR MJVE2LL/A 13-INCH LAPTOP 1.6GHZ CORE I5, 8GB RAM, 128GB SSD (RENEWED)",APPLE,APPLE MACBOOK AIR 2015,13.3,1440,900,GLOSSY,0,INTEL CORE I5,INTEL CORE I5-5250U 1.6 GHZ (5TH GEN BROADWELL DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD 6000,MACOS,OS X EL CAPITAN,8,128,128,2.96,479.0,490.78,INTEL,CORE I5,INTEL,HD 6000,EL CAPITAN,5250U,1.6,2142.0,829.0,DUAL-CORE,1.0,APPLE MACBOOK AIR
440,7870,"HP CHROMEBOOK 14-AK050NR 14-INCH LAPTOP (INTEL CELERON, 4 GB RAM, 16 GB EMMC)",HP,HP CHROMEBOOK 14-AK060NR,14.0,1920,1080,MATTE,0,INTEL CELERON,NAN,0.0,0,INTEL HD,CHROME OS,CHROME OS,4,16,16,3.74,219.0,246.0,INTEL,CELERON,INTEL,HD,CHROME OS,,,,10.0,,0.0,HP CHROMEBOOK
441,19154,"2017 DELL INSPIRON 11.6"" HD ANTI-GLARE TOUCHSCREEN SIGNATURE EDITION 2-IN-1 LAPTOP, INTEL CELERON DUAL CORE PROCESSOR UP TO 2.48 GHZ, 4GB RAM, 32GB SSD, WEBCAM, BLUETOOTH, WINDOWS 10, GRAY",DELL,DELL INSPIRON 11 3000 2-IN-1,11.6,1366,768,MATTE,1,INTEL CELERON,INTEL CELERON N3060 1.6 GHZ (BRASWELL DUAL-CORE),0.0,0,INTEL HD 400,WINDOWS,WINDOWS 10 HOME,4,32,32,2.6,289.0,289.0,INTEL,CELERON,INTEL,HD 400,10 HOME,N3060,1.6,759.0,329.0,DUAL-CORE,0.0,DELL INSPIRON
442,21462,"2018 HP BUSINESS 15.6-INCH HD TOUCHSCREEN LAPTOP PC, QUAD-CORE AMD A12 PROCESSOR UP TO 3.6GHZ, 8GB DDR4 SDRAM, 1TB HDD, WEBCAM, HDMI, DVDÂ±RW, AMD RADEON R7 GRAPHICS, DTS STUDIO SOUND, WINDOWS 10",HP,HP,15.6,1366,768,GLOSSY,1,AMD A12,AMD A12-9720P 2.7 GHZ (7TH GEN BRISTOL RIDGE QUAD-CORE),0.0,0,AMD RADEON R7,WINDOWS,WINDOWS 10 HOME,8,0,1000,4.52,528.9,532.39,AMD,A12,AMD,RADEON R7,10 HOME,9720P,2.7,2741.0,551.0,QUAD-CORE,0.0,HP
443,23615,"RAZER BLADE STEALTH 13.3"" QHD+ TOUCHSCREEN ULTRABOOK LAPTOP - 8TH GENERATION INTEL QUAD-CORE I7-8550U - 16GB RAM - 512GB SSD - WINDOWS 10 - CNC ALUMINUM- BLACK",RAZER,RAZER BLADE STEALTH,13.3,3200,1800,GLOSSY,1,INTEL CORE I7,INTEL CORE I7-8550U 1.8 GHZ (8TH GEN KABY LAKE R QUAD-CORE WITH HYPER-THREADING),0.0,0,INTEL UHD 620,WINDOWS,WINDOWS 10 HOME,16,512,512,2.98,1799.99,1799.99,INTEL,CORE I7,INTEL,UHD 620,10 HOME,8550U,1.8,6134.0,888.0,QUAD-CORE,1.0,RAZER BLADE STEALTH
444,9591,"2017 DELL INSPIRON 15.6"" HD TRUELIFE LED-BACKLIT WIDESCREEN LAPTOP, INTEL CORE I7-6500U 2.5GHZ, 12GB RAM, 1TB HDD, DVD +/- RW, INTEL HD GRAPHICS 520, 802.11A/B/G/N/AC WIFI, HDMI, WINDOWS 10",DELL,DELL INSPIRON,15.6,1366,768,GLOSSY,0,INTEL CORE I7,INTEL CORE I7-6500U 2.5 GHZ (6TH GEN SKYLAKE DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD 520,WINDOWS,WINDOWS 10,12,0,1000,4.94,999.11,999.11,INTEL,CORE I7,INTEL,HD 520,10,6500U,2.5,3369.0,864.0,DUAL-CORE,1.0,DELL INSPIRON
445,8468,"HP 15.6-INCH HD TOUCHSCREEN LAPTOP (INTEL QUAD CORE PENTIUM N3540 2.16 GHZ, 4GB DDR3L-1600 MEMORY, 500 GB HDD, DVD BURNER, HDMI, HD WEBCAM, WIN 10)",HP,HP 15-F211WM,15.6,1366,768,GLOSSY,1,INTEL CELERON,INTEL CELERON N2840 2.16 GHZ (BAY TRAIL DUAL-CORE),0.0,0,INTEL HD,WINDOWS,WINDOWS 10,4,0,500,5.05,409.98,412.0,INTEL,CELERON,INTEL,HD,10,N2840,2.16,618.0,10.0,DUAL-CORE,0.0,HP
446,27735,"ACER ASPIRE 5 SLIM LAPTOP, 15.6 INCHES FHD IPS DISPLAY, 8TH GEN INTEL CORE I5-8265U, 8GB DDR4, 256GB SSD, FINGERPRINT READER, WINDOWS 10 HOME, A515-54-51DJ",ACER,ACER ASPIRE A515-54,15.6,1920,1080,MATTE,0,INTEL CORE I5,INTEL CORE I5-8265U 1.6 GHZ (8TH GEN WHISKEY LAKE QUAD-CORE WITH HYPER-THREADING),0.0,0,INTEL UHD 620,WINDOWS,WINDOWS 10 HOME,8,256,256,4.19,508.98,523.27,INTEL,CORE I5,INTEL,UHD 620,10 HOME,8265U,1.6,6068.0,888.0,QUAD-CORE,1.0,ACER ASPIRE
447,25590,"ASUS ZENBOOK 14 ULTRA-SLIM LAPTOP 14Â€ FHD NANO-EDGE BEZEL, 8TH-GEN INTEL CORE I7-8565U PROCESSOR, 16GB LPDDR3, 512GB PCIE SSD, BACKLIT KB, NUMBERPAD, WINDOWS 10 - UX433FA-DH74, ROYAL BLUE",ASUS,ASUS ZENBOOK UX433FA,14.0,1920,1080,GLOSSY,0,INTEL CORE I7,INTEL CORE I7-8565U 1.8 GHZ (8TH GEN WHISKEY LAKE QUAD-CORE WITH HYPER-THREADING),0.0,0,INTEL UHD 620,WINDOWS,WINDOWS 10 HOME,16,512,512,2.6,1099.99,1099.99,INTEL,CORE I7,INTEL,UHD 620,10 HOME,8565U,1.8,6777.0,888.0,QUAD-CORE,1.0,ASUS ZENBOOK
448,23812,DELL INSPIRON 15 3567 SERIES Â€“ 15Â€ LED-BACKLIT DISPLAY - 7TH GEN INTEL CORE I3 PROC - 4GB MEM Â€“ 128GB SSD - INTEL HD GRAPHICS 620,DELL,DELL INSPIRON 3567,15.6,1366,768,MATTE,0,INTEL CORE I3,INTEL CORE I3-7130U 2.7 GHZ (7TH GEN KABY LAKE DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD 620,WINDOWS,WINDOWS 10 HOME,4,128,128,4.96,395.99,395.99,INTEL,CORE I3,INTEL,HD 620,10 HOME,7130U,2.7,3190.0,888.0,DUAL-CORE,1.0,DELL INSPIRON
449,26773,"MSI GS65 STEALTH THIN-050 15.6"" GAMING LAPTOP - 144HZ 7MS, ULTRA THIN, I7-8750H (6 CORES), GTX 1060 6G, 16GB RAM, 512G NVME SSD, WIN 10 PRO, RGB KEYS, BLACK W/ GOLD DIAMOND CUT",MSI,MSI GS65 STEALTH THIN,15.6,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-8750H 2.2 GHZ (8TH GEN COFFEE LAKE HEXA-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE GTX 1060,WINDOWS,WINDOWS 10 PRO,16,512,512,4.14,2099.0,2099.0,INTEL,CORE I7,NVIDIA,GEFORCE GTX 1060,10 PRO,8750H,2.2,10418.0,10210.0,HEXA-CORE,1.0,MSI
450,26098,"ASUS ROG STRIX SCAR II GAMING LAPTOP, 15.6Â€ 144HZ IPS TYPE FULL HD, NVIDIA GEFORCE RTX 2070, INTEL CORE I7-8750H, 16GB DDR4, 512GB PCIE NVME SSD, RGB KB, WINDOWS 10, GL504GW-DS74",ASUS,ASUS ROG STRIX SCAR II GL504GW,15.6,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-8750H 2.2 GHZ (8TH GEN COFFEE LAKE HEXA-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE RTX 2070,WINDOWS,WINDOWS 10 HOME,16,512,512,5.29,1689.99,1749.99,INTEL,CORE I7,NVIDIA,GEFORCE RTX 2070,10 HOME,8750H,2.2,10418.0,16632.0,HEXA-CORE,1.0,ASUS ROG STRIX SCAR II
451,30758,"MSI GE75 RAIDER-287 17.3"" GAMING LAPTOP, 144HZ DISPLAY, THIN BEZEL, INTEL CORE I7-9750H, NVIDIA GEFORCE RTX2060, 16GB, 512GB NVME SSD",MSI,MSI GE75 RAIDER,17.3,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-9750H 2.6 GHZ (9TH GEN COFFEE LAKE HEXA-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE RTX 2060,WINDOWS,WINDOWS 10 HOME,16,512,512,5.75,1699.98,1763.02,INTEL,CORE I7,NVIDIA,GEFORCE RTX 2060,10 HOME,9750H,2.6,11636.0,15156.0,HEXA-CORE,1.0,MSI
452,26780,"SAMSUNG CHROMEBOOK PLUS V2, 2-IN-1, INTEL CORE M3, 4GB RAM, 64GB EMMC, 13MP CAMERA, CHROME OS, 12.2"", 16:10 ASPECT RATIO, LIGHT TITAN (XE520QAB-K02US)",SAMSUNG,SAMSUNG CHROMEBOOK PLUS V2,12.2,1920,1200,GLOSSY,1,INTEL CORE M3,INTEL CORE M3-7Y30 1.0 GHZ (7TH GEN KABY LAKE DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD 615,CHROME OS,CHROME OS,4,64,64,2.98,433.25,458.99,INTEL,CORE M3,INTEL,HD 615,CHROME OS,7Y30,1.0,2756.0,799.0,DUAL-CORE,1.0,SAMSUNG CHROMEBOOK PLUS
453,30276,"APPLE MACBOOK PRO 15IN CORE I7 2.8GHZ RETINA (MGXG2LL/A), 16GB RAM, 512GB SOLID STATE DRIVE (RENEWED)",APPLE,APPLE MACBOOK PRO 2014,15.4,2880,1800,GLOSSY,0,INTEL CORE I7,INTEL CORE I7-4980HQ 2.8 GHZ (4TH GEN CRYSTAL WELL QUAD-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE GT 750M,MACOS,OS X MAVERICKS,16,512,512,4.46,1006.27,1099.0,INTEL,CORE I7,NVIDIA,GEFORCE GT 750M,MAVERICKS,4980HQ,2.8,7462.0,1232.0,QUAD-CORE,1.0,APPLE MACBOOK PRO
454,24013,"ASUS ROG ZEPHYRUS S ULTRA SLIM GAMING PC LAPTOP, 15.6Â€ 144HZ IPS TYPE, INTEL CORE I7-8750H CPU, GEFORCE GTX 1070, 16GB DDR4, 512GB PCIE SSD, MILITARY-GRADE METAL CHASSIS, WIN 10 HOME - GX531GS-AH76",ASUS,ASUS ROG ZEPHYRUS S GX531,15.6,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-8750H 2.2 GHZ (8TH GEN COFFEE LAKE HEXA-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE GTX 1070,WINDOWS,WINDOWS 10,16,512,512,4.63,1568.0,1579.99,INTEL,CORE I7,NVIDIA,GEFORCE GTX 1070,10,8750H,2.2,10418.0,13557.0,HEXA-CORE,1.0,ASUS ROG ZEPHYRUS S
455,20281,"ALIENWARE GAMING LAPTOP, 15.6"" FULL HD, INTEL CORE I7-7700HQ, 16GB DDR4 RAM, 256GB SSD + 1TB HDD, GEFORCE GTX 1070, VR READY, SILVER AW15R3-7003SLV-PUS",ALIENWARE,ALIENWARE 15 R3,15.6,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-7700HQ 2.8 GHZ (7TH GEN KABY LAKE QUAD-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE GTX 1070,WINDOWS,WINDOWS 10 HOME,16,256,1256,7.69,1299.0,1652.02,INTEL,CORE I7,NVIDIA,GEFORCE GTX 1070,10 HOME,7700HQ,2.8,7069.0,13557.0,QUAD-CORE,1.0,ALIENWARE
456,20743,HP ENVY X360-15M-BQ021DX 15.6IN TOUCH SCREEN LAPTOP - AMD FX 9800P 2.7GHZ + RADEON R7 8GB SDRAM 1TB HDD WINDOWS 10 HOME (RENEWED),HP,HP ENVY X360 15M-BQ021DX,15.6,1920,1080,GLOSSY,1,AMD FX,AMD FX-9800P 2.7 GHZ (7TH GEN BRISTOL RIDGE QUAD-CORE),0.0,0,AMD RADEON R7,WINDOWS,WINDOWS 10 HOME,8,0,1000,4.74,444.0,459.99,AMD,FX,AMD,RADEON R7,10 HOME,9800P,2.7,2256.0,551.0,QUAD-CORE,0.0,HP ENVY
457,23422,"DELL GAMING LAPTOP G5587-5859BLK-PUS G5 - 15.6"" LED ANTI-GLARE DISPLAY - 8TH GEN INTEL I5 PROCESSOR - 8GB MEMORY - 128GB SSD+1TB HDD - NVIDIA GEFORCE GTX 1060 6GB, LICORICE",DELL,DELL G5 15 5587,15.6,1920,1080,MATTE,0,INTEL CORE I5,INTEL CORE I5-8300H 2.3 GHZ (8TH GEN COFFEE LAKE QUAD-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFOCE GTX 1060,WINDOWS,WINDOWS 10 HOME SIGNATURE EDITION,8,128,1128,6.28,1149.0,1149.0,INTEL,CORE I5,NVIDIA,GEFOCE GTX 1060,10 HOME SIGNATURE EDITION,8300H,2.3,7584.0,10210.0,QUAD-CORE,1.0,DELL
458,24220,"NEW HP 15.6"" HD TOUCHSCREEN INTEL CORE I7-7500U 3.50GHZ 8GB DDR4 1TB HDD WEBCAM WINDOWS 10",HP,HP 15-BS080WM,15.6,1366,768,GLOSSY,1,INTEL CORE I7,INTEL CORE I7-7500U 2.7 GHZ (7TH GEN KABY LAKE DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD 620,WINDOWS,WINDOWS 10 HOME,8,0,1000,4.4,589.95,624.99,INTEL,CORE I7,INTEL,HD 620,10 HOME,7500U,2.7,3500.0,888.0,DUAL-CORE,1.0,HP
459,31416,"ELUKTRONICS MAX-17 SLIM & ULTRA LIGHT NOTEBOOK PC: INTEL I7-9750H NVIDIA GEFORCE RTX 2070 MAX-P GRAPHICS CARD 144HZ FHD IPS 1TB NVME SSD + 32GB RAM - WORLD'S LIGHTEST 17.3"" GAMING LAPTOP!",OTHER,ELUKTRONICS MAX-17,17.3,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-9750H 2.6 GHZ (9TH GEN COFFEE LAKE HEXA-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE RTX 2070,WINDOWS,WINDOWS 10 HOME,32,1000,1000,4.71,2149.0,2149.0,INTEL,CORE I7,NVIDIA,GEFORCE RTX 2070,10 HOME,9750H,2.6,11636.0,16632.0,HEXA-CORE,1.0,ELUKTRONICS
460,27737,SAMSUNG XE510C25-K01US CHROMEBOOK PRO 4GB MEMORY 32GB HDD TOUCHSCREEN WITH BACKLIT KEYBOARD,SAMSUNG,SAMSUNG CHROMEBOOK PRO,12.3,2400,1600,GLOSSY,1,INTEL CORE M3,INTEL CORE M3-6Y30 0.9 GHZ (6TH GEN SKYLAKE DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD 515,CHROME OS,CHROME OS,4,32,32,2.4,444.44,489.99,INTEL,CORE M3,INTEL,HD 515,CHROME OS,6Y30,0.9,1862.0,688.0,DUAL-CORE,1.0,SAMSUNG CHROMEBOOK PRO
461,28805,"ASUS TUF FX505DT GAMING LAPTOP, 15.6Â€ 120HZ FULL HD, AMD RYZEN 5 R5-3550H PROCESSOR, GEFORCE GTX 1650 GRAPHICS, 8GB DDR4, 256GB PCIE SSD, GIGABIT WI-FI 5, WINDOWS 10 HOME, FX505DT-AH51, RGB KEYBOARD",ASUS,ASUS TUF GAMING FX505DT,15.6,1920,1080,MATTE,0,AMD RYZEN 5,AMD RYZEN 5 3550H 2.1 GHZ (QUAD-CORE WITH SIMULTANEOUS MULTI-THREADING),0.0,1,NVIDIA GEFORCE GTX 1650,WINDOWS,WINDOWS 10 HOME,8,256,256,4.85,649.99,649.99,AMD,RYZEN 5,NVIDIA,GEFORCE GTX 1650,10 HOME,3550H,2.1,8163.0,7868.0,QUAD-CORE,1.0,ASUS TUF GAMING
462,25437,"MICROSOFTÂ  SURFACE LAPTOP 2 (INTEL CORE I5, 8GB RAM, 128GB) - PLATINUM",MICROSOFT,MICROSOFT SURFACE LAPTOP 2,13.5,2256,1504,GLOSSY,1,INTEL CORE I5,INTEL CORE I5-8250U 1.6 GHZ (8TH GEN KABY LAKE R QUAD-CORE WITH HYPER-THREADING),0.0,0,INTEL UHD 620,WINDOWS,WINDOWS 10 HOME,8,128,128,2.76,789.0,899.99,INTEL,CORE I5,INTEL,UHD 620,10 HOME,8250U,1.6,6372.0,888.0,QUAD-CORE,1.0,MICROSOFT SURFACE LAPTOP
463,22744,"DELL A6-9220E INSPIRON FLAGSHIP HIGH-PERFORMANCE LAPTOP, 11.6",DELL,DELL INSPIRON 3180,11.6,1366,768,MATTE,0,AMD A6,AMD A6-9220E 1.6 GHZ (7TH GEN STONEY RIDGE DUAL-CORE),0.0,0,AMD RADEON R4,WINDOWS,WINDOWS 10 HOME,4,32,32,2.98,165.0,168.88,AMD,A6,AMD,RADEON R4,10 HOME,9220E,1.6,1032.0,346.0,DUAL-CORE,0.0,DELL INSPIRON
464,21894,"2018 HP 15.6"" BUSINESS LAPTOP HD+ WLED-BACKLIT TOUCHSCREEN DISPLAY INTEL I3-7100U PROCESSOR 12GB DDR4 RAM 1TB HDD INTEL 620 GRAPHICS DVD-RW 802.11AC WIFI HDMI WINDOWS 10-BLACK",HP,HP 15-BS033CL,15.6,1366,768,GLOSSY,1,INTEL CORE I3,INTEL CORE I3-7100U 2.4 GHZ (7TH GEN KABY LAKE DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD 620,WINDOWS,WINDOWS 10 HOME,12,0,1000,4.52,574.0,579.0,INTEL,CORE I3,INTEL,HD 620,10 HOME,7100U,2.4,2806.0,888.0,DUAL-CORE,1.0,HP
465,9727,"HP SPECTRE 12-A008NR X2 DETACHABLE N5S21UA#ABA LAPTOP (WINDOWS 10, INTEL CORE M3-6Y30, 12"" LED-LIT SCREEN, STORAGE: 128 GB, RAM: 4 GB) BLACK/SILVER",HP,HP SPECTRE X2 12-A008NR,12.0,1920,1280,GLOSSY,1,INTEL CORE M3,INTEL CORE M3-6Y30 0.9 GHZ (6TH GEN SKYLAKE DUAL-CORE WITH HYPER-THREADING),1.0,0,INTEL HD 515,WINDOWS,WINDOWS 10,4,128,128,2.68,449.0,449.99,INTEL,CORE M3,INTEL,HD 515,10,6Y30,0.9,1862.0,688.0,DUAL-CORE,1.0,HP SPECTRE
466,20741,"ASUS ROG ZEPHYRUS THIN & LIGHT GAMING LAPTOP, 15.6Â€ FULL HD 120HZ, INTEL CORE I7-7700HQ PROCESSOR, NVIDIA GEFORCE GTX 1070 8GB, 16GB DDR4, 256GB PCIE M.2 SSD, WINDOWS 10 PROFESSIONAL Â€“ GX501VS-XS71",ASUS,ASUS ROG ZEPHYRUS GX501,15.6,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-7700HQ 2.8 GHZ (7TH GEN KABY LAKE QUAD-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE GTX 1070,WINDOWS,WINDOWS 10 PRO,16,256,256,5.0,1112.57,1950.14,INTEL,CORE I7,NVIDIA,GEFORCE GTX 1070,10 PRO,7700HQ,2.8,7069.0,13557.0,QUAD-CORE,1.0,ASUS ROG ZEPHYRUS
467,29404,"DELL XPS 15 7590, XPS7590-7572SLV-PUS, 9TH GEN INTEL CORE I7-9750H, 15.6"" 4K UHD (3840 X 2160) OLED, 16GB DDR4-2666MHZ, 256GB SSD, NVIDIA GEFORCE GTX 1650 4GB GDDR5",DELL,DELL XPS 7590,15.6,3840,2160,GLOSSY,0,INTEL CORE I7,INTEL CORE I7-9750H 2.6 GHZ (9TH GEN COFFEE LAKE HEXA-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE GTX 1650,WINDOWS,WINDOWS 10 HOME,16,256,256,4.4,1589.99,1779.8,INTEL,CORE I7,NVIDIA,GEFORCE GTX 1650,10 HOME,9750H,2.6,11636.0,7868.0,HEXA-CORE,1.0,DELL XPS
468,31422,"SAMSUNG CHROMEBOOK 4 + CHROME OS 15.6"" FULL HD INTEL CELERON PROCESSOR N4000Â€‹ 6GB RAM 64GB EMMC GIGABIT WI-FI-XE350XBA-K03US",SAMSUNG,SAMSUNG CHROMEBOOK 4+,15.6,1920,1080,MATTE,0,INTEL CELERON,INTEL CELERON N4000 1.1 GHZ (GEMINI LAKE DUAL-CORE),0.0,0,INTEL UHD 600,CHROME OS,CHROME OS,6,64,64,3.75,265.99,299.99,INTEL,CELERON,INTEL,UHD 600,CHROME OS,N4000,1.1,1278.0,345.0,DUAL-CORE,0.0,SAMSUNG CHROMEBOOK
469,20091,"ASUS ZENBOOK 14 THIN AND LIGHT LAPTOP - 14Â€ FULL HD WIDEVIEW, 8TH GEN CORE I7-8550U PROCESSOR, 16GB DDR3, 512GB SSD, BACKLIT KB, FINGERPRINT READER, GREY, WINDOWS 10 HOME - UX430UA-DH74",ASUS,ASUS ZENBOOK UX430UA,14.0,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-8550U 1.8 GHZ (8TH GEN KABY LAKE R QUAD-CORE WITH HYPER-THREADING),0.0,0,INTEL UHD 620,WINDOWS,WINDOWS 10 HOME,16,512,512,2.76,1024.14,1024.14,INTEL,CORE I7,INTEL,UHD 620,10 HOME,8550U,1.8,6134.0,888.0,QUAD-CORE,1.0,ASUS ZENBOOK
470,28048,"2019 ASUS 15.6"" HIGH PERFORMANCE LAPTOP COMPUTER, AMD QUAD-CORE A12-9720P PROCESSOR UP TO 3.6GHZ, 8GB DDR4 RAM, 128GB SSD, AMD RADEON R7 GRAPHICS, WIFI, BLUETOOTH, USB 3.0, HDMI, WINDOWS 10 HOME",ASUS,ASUS X555QA,15.6,1366,768,GLOSSY,0,AMD A12,AMD A12-9720P 2.7 GHZ (7TH GEN BRISTOL RIDGE QUAD-CORE),0.0,0,AMD RADEON R7,WINDOWS,WINDOWS 10 HOME,8,128,128,5.07,335.0,339.0,AMD,A12,AMD,RADEON R7,10 HOME,9720P,2.7,2741.0,551.0,QUAD-CORE,0.0,ASUS
471,9935,"HP PAVILION 15-BA079DX - 15.6"" HD TOUCH - AMD A10-9600P - RADEON R5 - 6GB RAM - 1TB HDD - WINDOWS 10 - BLACK",HP,HP PAVILION 15-BA079DX,15.6,1366,768,GLOSSY,1,AMD A10,AMD A10-9600P 2.4 GHZ (7TH GEN BRISTOL RIDGE QUAD-CORE),0.0,0,AMD RADEON R5,WINDOWS,WINDOWS 10,6,0,1000,4.72,421.99,435.82,AMD,A10,AMD,RADEON R5,10,9600P,2.4,2426.0,148.0,QUAD-CORE,0.0,HP PAVILION
472,26136,"DELL ALIENWARE 17 R5 VR READY 17.3"" FHD GAMING LAPTOP COMPUTER, 8TH GEN INTEL HEXA-CORE I7-8750H, 16GB DDR4, 256GB SSD + 1TB HDD, GTX 1070 8GB, AC WIFI + BT 5.0, TYPE-C, BACKLIGHT KB, HDMI, WINDOWS 10",ALIENWARE,ALIENWARE 17 R5,17.3,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-8750H 2.2 GHZ (8TH GEN COFFEE LAKE HEXA-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE GTX 1070,WINDOWS,WINDOWS 10 HOME,16,256,1256,9.74,1645.0,1645.0,INTEL,CORE I7,NVIDIA,GEFORCE GTX 1070,10 HOME,8750H,2.2,10418.0,13557.0,HEXA-CORE,1.0,ALIENWARE
